Adiponectin.levels	3	1.71987685006687	0.242065960619817
Age.related.macular.degeneration	1	4.17547724846696	0.991591191031855
Alzheimer.s.disease	1	2.01553115075355	0.903072838191235
Alzheimer.s.disease..late.onset.	4	3.49297391259298	0.474533828390183
Asthma	4	3.27059999531054	0.421369761681903
Atopic.dermatitis	4	1.62540308597127	0.0548160009198796
Basal.cell.carcinoma	2	1.85518404904751	0.581777592287212
Blood.metabolite.levels	44	33.3259932563488	0.0187893029744912
Blood.metabolite.ratios	13	9.00089902241903	0.0889287780220618
Blood.pressure	8	5.65681143134794	0.177696602025791
Body.mass.index	16	15.2988344519935	0.465979040737378
Bone.mineral.density	15	11.6676916463364	0.159845657734816
Breast.cancer	8	8.99923311125898	0.708300056657525
Cardiovascular.disease.risk.factors	5	1.69983122915116	0.0175664499532565
Celiac.disease	12	4.41306178428336	0.00015861643094205
Cholesterol..total	22	11.2310790996611	0.000419642448030122
Chronic.kidney.disease	2	3.7313287120615	0.931667892293627
Chronic.lymphocytic.leukemia	5	2.82127530875533	0.107565130435579
Chronic.obstructive.pulmonary.disease.related.biomarkers	4	1.95754557811162	0.0927067247705909
Colorectal.cancer	3	3.05076447595107	0.61090415360768
Corneal.structure	3	2.12933937567409	0.358711852148807
Coronary.heart.disease	11	8.1761748098329	0.162886529215549
C.reactive.protein	8	3.98585919625085	0.0276535931705566
C.reactive.protein.levels	4	2.08577962446157	0.141136998620991
Crohn.s.disease	64	21.3215354700623	1.1487882605453e-22
Diastolic.blood.pressure	9	4.86983643269462	0.0324467229216375
End.stage.coagulation	0	NA	NA
Fasting.glucose.related.traits..interaction.with.BMI.	4	2.45118886916308	0.217621941395688
Fasting.plasma.glucose	2	2.00292115715705	0.619349389223431
F.cell.distribution	1	0.872940599876922	0.594221828234964
Fibrinogen	13	5.2416257543735	0.000348928068328131
Glycated.hemoglobin.levels	7	2.38052278776678	0.00438111939117969
Graves..disease	6	1.51172854380899	0.00107555588102879
HDL.cholesterol	16	16.361877650862	0.588681188710454
Heart.rate	6	2.78161262039392	0.0390763075400061
Height	144	86.8803593700512	1.08074244058893e-12
Hematological.and.biochemical.traits	0	NA	NA
Hypertension	4	3.58214802237334	0.496390675657508
Hypospadias	2	1.77171256963036	0.556858097819762
Idiopathic.membranous.nephropathy	5	1.71108352875311	0.00639306128070126
IgA.nephropathy	2	1.19557000724078	0.341828180385827
IgG.glycosylation	9	2.27008481107127	5.65566148896454e-05
Inflammatory.bowel.disease	49	17.411312107019	2.8209437426354e-16
LDL.cholesterol	16	11.2794163653367	0.0723838858560523
Leprosy	9	3.13849803162924	0.00117104288776153
Lipid.metabolism.phenotypes	7	4.57160314074278	0.151682257773103
Lipid.traits	1	2.15036062718587	0.9192764508768
Liver.enzyme.levels..gamma.glutamyl.transferase.	8	4.17755612648142	0.038535567264539
Mean.corpuscular.hemoglobin	11	3.45233439754077	5.25004743997419e-05
Mean.corpuscular.volume	10	3.63338179341508	0.000422297260813305
Mean.platelet.volume	14	7.81470560360738	0.00865716165796572
Menarche..age.at.onset.	24	18.6283781996798	0.0890464695652607
Menopause..age.at.onset.	9	3.56468399942453	0.00139553862401791
Metabolic.syndrome	2	3.04843225684385	0.850759804500501
Metabolic.traits	12	7.37465385904762	0.04070661523175
Metabolite.levels	16	10.3079207204015	0.0359465995565114
Motion.sickness	0	NA	NA
Multiple.sclerosis	19	6.56977769775128	1.85418484130189e-06
Myopia..pathological.	1	2.56580991102157	0.936062374982754
Obesity	13	9.00339598685614	0.0792535311304316
Optic.cup.area	4	2.1284312892663	0.148015437070923
Parkinson.s.disease	17	11.0810854035416	0.00620619555610287
Phospholipid.levels..plasma.	11	5.35010960387655	0.00814542010578436
Platelet.counts	21	8.32364640072818	3.99946287370623e-06
Primary.biliary.cirrhosis	7	3.39303374321137	0.0336012345929974
PR.interval	1	2.48589088852816	0.937582557679976
Prostate.cancer	15	11.7667356679829	0.168582574229715
Psoriasis	3	2.69463894316773	0.52769467680296
Pulmonary.function	3	3.87022393283874	0.794861779667331
Pulmonary.function..interaction.	2	2.41742348936409	0.75050391275976
QT.interval	17	10.6182261591644	0.0236153076876057
Red.blood.cell.traits	15	5.93724363860473	0.000121587095883123
Refractive.error	1	2.39721030776655	0.943260613263084
Rheumatoid.arthritis	36	12.8620527098056	1.28146114860369e-10
Schizophrenia	28	17.1591548351482	0.00120542647775867
Systemic.lupus.erythematosus	9	6.59808488057536	0.189886492067955
Systolic.blood.pressure	10	5.23328715315449	0.0168867094802286
Thyroid.hormone.levels	1	2.63402517712464	0.952466967238981
Trans.fatty.acid.levels	21	5.8004087654066	7.18191354049523e-10
Triglycerides	22	13.243688754183	0.00501678423079643
Type.1.diabetes	19	6.23683237718428	2.48188570987769e-07
Type.2.diabetes	13	12.9221972160656	0.544476129592521
Ulcerative.colitis	24	9.3998566461303	5.75195066999412e-07
Urate.levels	5	5.67885870626112	0.697333800471809
Urinary.metabolites..H.NMR.features.	2	3.63891437530275	0.915925115607549
Venous.thromboembolism	1	2.1730070783104	0.906618986047646
Venous.thromboembolism..gene.x.gene.interaction.	6	5.01622503964535	0.38591148346482
Vertical.cup.disc.ratio	4	2.14562929571945	0.150796968051476
Vitiligo	9	3.71475900822365	0.00211993843337058
Waist.hip.ratio	3	2.16382446598266	0.371438073646326
White.blood.cell.count	7	2.72068484518236	0.00742220791902012
